,texts,labels,datetime
3625,Donald J. Trump took to Twitter to defend fellow GOP candidate Dr. Ben Carson against criticism for his Oregon shooting comments. http://fxn.ws/1KZdCCR,neg,2015-10-08 07:17:52
3626,ICYMI: Wayne Newton told Fox & Friends why he thinks Donald J. Trump would make a great president.,neg,2015-10-07 03:15:01
3627,"WATCH: Donald J. Trump told Bret Baier that he supports a safe zone for refugees in Syria, because the U.S. taking in  young, strong males ""could be the all-time-great Trojan Horse."" Do you agree? http://bit.ly/1LgDprz",neg,2015-10-06 18:30:01
3628,Will you order McDonald's Egg McMuffins for dinner? http://fxn.ws/1MWNQ2A,neg,2015-10-06 11:06:13
3629,"“I love Donald...I could give you so many reasons, but most of all and most important…he tells it like it is.” 

This morning on Fox & Friends,  Wayne Newton said why he thinks Donald J. Trump would make a great president.",pos,2015-10-06 06:44:02
3630,"“I want to push hard to get more sensible restraints,” Clinton said. “I want to work with Congress, but I will look at ways as president.”",pos,2015-10-06 00:00:01
3631,"""Pure and simple, it's lack of respect for President Obama by Putin.""

Donald J. Trump went ""On the Record"" with Greta Van Susteren and acknowledged that while Putin is a liar, he's also a leader who gets respect around the world, unlike Obama. Do you agree?",neg,2015-10-05 19:00:00
3632,"""Every single Republican candidate for president is against marriage equality. Every one of them. Many of them are against anti-discrimination laws. Many are against same sex couples adopting.” – Hillary Clinton",neg,2015-10-04 13:28:32
3633,Did Hillary Clinton do well on last night's 'Saturday Night Live'?,pos,2015-10-04 12:45:00
3634,"""These gun-free zones are a disaster because everybody's just a sitting duck.""

This morning on ""FOX & Friends Weekend,"" Donald J. Trump shared his thoughts about gun-free zones. http://bit.ly/1Lritjt",neg,2015-10-04 11:30:01
3635,"""If they had guns in the school, they may have been able to stop him before he did all this damage."" 

Today on ""Cashin' In"", Donald J. Trump gave his stark opinion on gun-free zones in the wake of the tragedy in Oregon. http://bit.ly/1jFZgyj",neg,2015-10-03 15:45:00
3636,"""This could be one of the great military coups of all time.""

Moments ago on ""Cashin' In,"" Donald J. Trump expressed to Eric Bolling his reservations about the U.S. bringing in refugees from Syria. http://bit.ly/1jFZgyj",neg,2015-10-03 11:00:53
3637,"“We used to be the country that never lost a war. Now, we never win a war.”

Tonight on “Hannity,” Donald J. Trump criticized the way Washington handled the war in Iraq and the ongoing fight against ISIS. http://bit.ly/1LZvHTp",pos,2015-10-02 22:00:00
3638,"“I genuinely believe that reality television has reached the ultimate place where now even things might just be for entertainment,” Jennifer Lawrence said of Donald J. Trump's presidential run.",neg,2015-10-02 17:30:00
3639,"Donald J. Trump on Syrian refugees in the U.S.: “If I win, they’re going back.”

What do you think of the GOP candidate’s stance? http://fxn.ws/1YR4EP6",pos,2015-10-01 09:33:39
3640,DEVELOPING: Newly released emails show Russia-linked hackers tried at least five times to pry into Hillary Clinton's private email account while she was secretary of state. http://fxn.ws/1YPqHG4,neg,2015-09-30 18:38:08
3641,"Mitt Romney says Donald J. Trump's ""absurd and dangerous"" ISIS proposal will likely keep him from becoming the Republican nominee. http://bit.ly/1P5P9ib",neg,2015-09-30 13:18:44
3642,Hillary Clinton took a break from more pressing matters during a Q-and-A session to respond to a question about Starbucks’ best selling drink.,neg,2015-09-30 00:15:00
3643,"""The presidency is a tough job. You’re going to be criticized, and you can’t flip out every time somebody says something about you. He does. ""

Sen. Marco Rubio appeared on ""Hannity"" tonight to weigh in on a variety of topics, including his recent war of words with Donald J. Trump.",neg,2015-09-29 22:45:01
3644,"""If he wants to fight ISIS, let him fight ISIS – why do we always have to do everything?""

Donald J. Trump told Bill O'Reilly that the U.S. has invested trillions of dollars and thousands of American lives in the Middle East, and he thinks it’s great that Vladimir Putin wants to take over what America has started. http://bit.ly/1WwCYNB",pos,2015-09-29 19:50:45
3645,It's no secret that Donald J. Trump is a billionaire. But how much are the other 2016 presidential candidates worth?,neg,2015-09-29 18:45:01
3646,"ICYMI:  Donald J. Trump unveiled his tax plan which he says will provide ""major tax relief"" for middle-income Americans. http://bit.ly/1QIP5mV",neg,2015-09-28 19:00:01
3647,"""I fight like hell to pay as little as possible… Frankly, I would feel differently if this country were spending the money wisely.""

Moments ago, Donald J. Trump unveiled his tax plan which he says will provide ""major tax relief"" for middle income Americans. Learn more: http://bit.ly/1QIP5mV",neg,2015-09-28 10:46:00
3648,"“I have never seen so much expended on so little.” 

Former President Bill Clinton said in an interview Sunday that the GOP has led a “full-scale frontal assault” on Hillary Clinton's 2016 presidential campaign.",pos,2015-09-27 16:21:11
3649,"Latest Fox News national poll: Hillary Clinton's personal favorable ratings hit a low mark, while Dr. Ben Carson's ratings climb to new high in the wake of his news-generating comments on Muslims and the presidency.",pos,2015-09-27 12:15:05
3650,"The new discovery is said to include a chain of 900 Libya-related emails that Hillary Clinton failed to turn over, according to sources.",pos,2015-09-25 19:00:01
3651,"“I’m not sorry. I hope this makes people think twice about applying for welfare,” Mayor Robert Macdonald said.

Do you think his proposed policy his fair?",neg,2015-09-25 18:30:01
3652,"58% of American voters think Hillary Clinton is lying about how her emails were handled while she was secretary of state. http://fxn.ws/1KQpsAq

Where do you stand?",neg,2015-09-24 16:00:00
3653,"""Public service should be about lifting people up, not tearing us apart."" -Jeb Bush on Donald J. Trump's ""hurtful"" rhetoric.

Hear more from Jeb Bush tonight on 'Special Report with Bret Baier' at 6p ET on Fox News Channel.",neg,2015-09-24 12:19:48
3654,A McDonald's employee who closed the register during the dinner rush to help a disabled customer is being praised by the fast food chain.,neg,2015-09-24 11:18:16
3655,Federal investigators have reportedly recovered work-related and personal emails that Hillary Clinton claimed were deleted from her personal server.,neg,2015-09-23 06:53:04
3656,"Bret Baier to Sen. Marco Rubio: ""Is Donald J. Trump qualified to be President of the United States?""

Don't miss Bret's exclusive interview with Sen. Rubio on 'Special Report' TONIGHT at 6p ET.",neg,2015-09-22 16:51:12
3657,"BREAKING NEWS: After declining to state her position for years, Democratic presidential candidate Hillary Clinton says she opposes the Keystone XL oil pipeline.",neg,2015-09-22 15:53:22
3658,"Meet Donna T. Rumpshaker, the Halloween costume that is combining ""sexy"" and... Donald J. Trump?",neg,2015-09-22 13:17:19
3659,"""If somebody says something about me, Greta, he's not defending me. That I know for sure.""

Donald J. Trump explained to Greta Van Susteren tonight why he didn't correct a questioner at a town hall meeting last week who said that President Obama is a Muslim.",pos,2015-09-21 19:00:01
3660,"“I don’t see it as being something that’s going to last because [Carly Fiorina's] performance has been terrible.”

Donald J. Trump remains the front-runner among the GOP presidential candidates, and says Fiorina’s rank as second will not last. Thoughts?",pos,2015-09-21 09:30:01
3661,"""If someone made a nasty or controversial statement about me to the president, do you really think he would come to my rescue? No chance!"" – Donald J. Trump",neg,2015-09-19 12:53:13
3662,"Donald J. Trump released his policy position on the right to keep and bear arms, writing that “protecting our Second Amendment rights will make America great again.”",pos,2015-09-18 18:15:01
3663,"“The bigger issue is that Obama is waging a war against Christians in this country,"" Donald J. Trump's campaign said in a statement after the town hall.",neg,2015-09-18 07:03:32
3664,"""Everything was about 'Trump said this, Trump said that.' And even when the question wasn't asked to me, they were saying, 'Trump said this.”

Tonight on “Hannity,” Donald J. Trump said it seemed like every question at last night’s #GOPDebate was designed to instigate a conflict between candidates.",neg,2015-09-17 22:15:02
3665,"""If I'm elected president, I'm accepting no salary."" – Donald J. Trump",neg,2015-09-17 19:30:01
3666,"Body language expert Tonya Reiman said that Donald J. Trump’s hand motions increased as he grew more frustrated at certain points during the debate, particularly during his back-and-forths with Jeb Bush.",neg,2015-09-17 17:00:01
3667,Dr. Ben Carson's response to whether Donald J. Trump should stop linking childhood vaccines to autism. #GOPDebate,neg,2015-09-16 22:04:23
3668,Carly Fiorina on Hillary Clinton at #GOPDebate:,neg,2015-09-16 20:55:43
3669,Chris Christie tells Donald J. Trump and Carly Fiorina at #GOPDebate:,neg,2015-09-16 20:42:00
3670,"What do you think of Donald J. Trump’s response to Carly Fiorina saying his push to end birthright citizenship is “pandering”? #GOPDebate

LIVE Blog: http://fxn.ws/1NDiIIi
Details: http://fxn.ws/1W4f7Ez",pos,2015-09-16 20:35:42
3671,"""Right now — and you know it — we have illegal immigrants that are treated better, by far, than our veterans."" – Donald J. Trump

(via Fox Business)",neg,2015-09-15 22:45:00
3672,"WATCH: Tonight on “The O’Reilly Factor,” Bill O'Reilly questioned Donald J. Trump about his stance on Planned Parenthood and the GOP front-runner responded without hesitation. http://bit.ly/1F1tvcK

“The answer is I would vote to defund.”",neg,2015-09-15 20:15:00
3673,"""We have been approached by the National Iranian American Council ('NIAC') for President Clinton to speak at a fundraising gala they are putting on,"" the email read.",neg,2015-09-15 18:45:01
3674,"“We sell out pretty fast.” - Guadalupe Mendez, salesperson 

(CC: Donald J. Trump)",neg,2015-09-15 11:43:05
3675,"""We have a president that doesn't know what the hell he's doing."" – Donald J. Trump

MORE: http://bit.ly/1Y5Dhke",neg,2015-09-14 21:00:01
3676,"Donald J. Trump tweeted: ""Congrats to my friend [Arnold Schwarzenegger] who is doing next season’s Celebrity Apprentice. He'll be great & will raise lots of $ for charity.""",neg,2015-09-14 12:31:53
3677,"""If they cleaned up their own house over at the GOP, Trump probably wouldn't be as big as he is now, or might not even be a factor at all."" – Laura Ingraham",neg,2015-09-13 14:40:01
3678,"On ""Justice"" last night, Judge Jeanine Pirro tore into Hillary Clinton's ever-changing, 'schizophrenic' narrative surrounding her private email server. http://bit.ly/1VVXwPe",neg,2015-09-13 12:18:54
3679,"“I truly understood the appeal of Ron Paul, but his son, Rand Paul, didn't get the right gene.” – Donald J. Trump

""[Trump] is a disaster. I think he will hurt the country and will lose in a land slide.” – Sen. Rand Paul",pos,2015-09-13 10:10:02
3680,"This week on Fox News Sunday: Gov. John Kasich discusses his rising poll numbers, Hillary Clinton, and more. Check your local listings or tune in to Fox News Channel at 2p and 6p ET.",pos,2015-09-12 17:20:01
3681,"""I'm Protestant. I'm Presbyterian. I believe strongly, believe in the Bible strongly.""

At a rally today in Boone, Iowa, Donald J. Trump responded to 2016 GOP rival Dr. Ben Carson's statements about his faith.",neg,2015-09-12 16:10:00
3682,"Last night, Carly Fiorina spoke to Eric Bolling on ""The O'Reilly Factor,"" where she discussed Donald J. Trump, her national name recognition, and what's at stake for America in the 2016 election. http://bit.ly/1NvxVLD",neg,2015-09-12 15:10:01
3683,"""You have to have smart people, smart negotiators. We don't have those people.""

Moments ago at a rally in Boone, Iowa, Donald J. Trump explained what kind of negotiators he would put to work on behalf of America if he is elected president.",neg,2015-09-12 13:01:32
3684,"""People are fed up. They're fed up with incompetence and they're fed up with stupidity.""

This morning, Donald J. Trump called in to ""FOX & Friends Weekend,"" and shared his take on the national mood and the Iran deal.",pos,2015-09-12 09:30:00
3685,"""Our president is not strong and he’s not doing what he should be doing for the Ukraine."" – Donald J. Trump",pos,2015-09-12 08:31:31
3686,Breaking News: Baltimore Mayor Stephanie Rawlings-Blake announced Friday that she will not seek re-election.  http://fxn.ws/1FBJwRg,neg,2015-09-11 09:34:06
3687,Who do you think would win in a debate: Donald J. Trump or Hillary Clinton?,neg,2015-09-10 19:11:13
3688,"""Very small crowd for Hillary Clinton event in Ohio – what you'll see on TV (left), what you won't see (right),"" Fox News' Ed Henry tweeted.",pos,2015-09-10 16:30:00
3689,"Bobby Jindal went on the attack against Republican rival Donald J. Trump today, calling him a narcissist who ""could destroy America’s chance to be great again."" http://bit.ly/1JXlD8u",pos,2015-09-10 09:49:18
3690,"""I’m talking about her persona, I’m not talking about anything else – and her persona doesn’t work."" – Donald J. Trump on his comments about Carly Fiorina",neg,2015-09-10 08:16:26
3691,"""I'm concerned about the national security implications of what Secretary Clinton did."" – Ron Johnson",neg,2015-09-09 20:45:01
3692,WATCH: Dr. Ben Carson slams Donald J. Trump's immigration plan.,neg,2015-09-09 20:00:00
3693,"In a letter to the cable news network, Donald J. Trump says he is the reason the network sharply increased its rates ahead of the upcoming #GOPDebate.",neg,2015-09-09 16:00:00
3694,"""We are led by very, very stupid people... We will have so much winning if I get elected, that you may get bored with winning."" – Donald J. Trump at the anti-Iran deal rally today

MORE: http://bit.ly/1OzChhY",neg,2015-09-09 12:52:00
3695,"“Is it perfect? Well, of course not. But is it a strong agreement? Yes, it is and we absolutely should not turn it down.”

Earlier today, Hillary Clinton defended the Iran nuclear deal – expressing that it is in the interest of the United States.",pos,2015-09-09 10:16:28
3696,“It was quite a spectacle over the weekend in New Hampshire – when followers of Hillary Clinton sang praise songs to their Lord and Savior.” – Todd Starnes,neg,2015-09-09 01:00:00
3697,"""The fact is all lives matter. That includes black, and it includes white, and it includes everybody else. And we have... Democrats that are afraid to even say that."" 

Donald J. Trump told Bill O'Reilly that leaders of the Black Lives Matter movement are ""looking for trouble"" and are filled with hate.",neg,2015-09-08 20:00:00
3698,"Just 24 hours after she told The Associated Press that she had nothing to apologize for, Democratic presidential front-runner Hillary Clinton said she is ""sorry"" for using a private email server.",neg,2015-09-08 18:11:39
3699,"A new review by the CIA and the NGA has backed up an earlier conclusion that at least two emails on Hillary Clinton's personal server contained ""top secret"" information.",neg,2015-09-08 16:09:55
3700,"“I actually wish Mr. Trump would throw a little more heat Hillary Clinton’s way.”

Carly Fiorina said she wants Donald J. Trump to criticize Hillary Clinton more. Do you agree? (Via: Fox & Friends)",neg,2015-09-07 15:45:00
3701,"The more time Donald J. Trump spends getting whacked by various objects, the more points the player gets.",neg,2015-09-07 13:45:00
3702,"ICYMI: Carly Fiorina said while it’s true that Hillary Clinton has dedicated her life to public service, she has also lied about Benghazi, her emails, and her server. http://bit.ly/1VH96gS",neg,2015-09-07 09:00:01
3703,"""She's lied about Benghazi. She's lied about her email. She's lied about her server.""

Today on ""MediaBuzz,"" 2016 GOP presidential candidate Carly Fiorina had blunt words about Hillary Clinton. http://bit.ly/1VH96gS",neg,2015-09-06 16:20:00
3704,"“Who can seriously argue that America and our friends are safer today than in 2009, when the president and Secretary Clinton … took office?” – Gov. Jeb Bush",pos,2015-09-05 23:30:00
3705,"Hillary Clinton said in an interview Friday that she’s “sorry” her use of a personal email for State Department business has “been confusing to people,” but didn’t offer an outright apology for her actions.",neg,2015-09-04 19:00:01
3706,"Sure, Donald J. Trump's “really rich.” But the Saudi royal family is really, really, really rich.",pos,2015-09-04 17:00:01
3707,"Oops!

Donald J. Trump later tweeted out a version with the correct date – September 3, 2015.",neg,2015-09-03 21:00:00
3708,"Donald J. Trump kept his hard line on illegal immigration, saying the U.S. is a nation that wants and needs borders.",neg,2015-09-03 19:30:00
3709,"Donald J. Trump: “I will be totally pledging my allegiance to the Republican Party.""

TONIGHT: Republican National Committee chairman Reince Priebus goes 'On the Record with Greta Van Susteren' at 7p ET to discuss Trump signing the pledge. http://fxn.ws/1UpRXLw",neg,2015-09-03 13:52:22
3710,"“I have signed the pledge.” 

Donald J. Trump announces he has signed the Republican National Committee loyalty pledge. http://fxn.ws/1UpRXLw",neg,2015-09-03 13:10:41
3711,"Moments ago on America's Newsroom, Governor Chris Christie signed the Republican National Committee loyalty pledge.

Later today, Donald J. Trump will meet with the RNC chairman to discuss the GOP party pledge. Tune in to Fox News Channel for full coverage. http://fxn.ws/1UotAOh",pos,2015-09-03 09:12:10
3712,"In his latest campaign ad, GOP presidential front-runner Donald J. Trump took to Instagram to blast President Barack Obama's controversial nuclear agreement with Iran.",pos,2015-09-02 21:00:00
3713,"The retired neurosurgeon is quietly riding the wave of anger at professional politicians, and he is temperamentally Donald J. Trump’s opposite, soft-spoken and self-effacing.",neg,2015-09-02 19:30:01
3714,"""Hillary Clinton created and sent classified information over her private, unsecured email system...That's indisputable at this point.""",neg,2015-09-02 14:55:00
3715,"At least four classified Hillary Clinton emails had their markings changed to a category that shields the content from Congress and the public, Fox News has learned.",pos,2015-09-01 21:45:01
3716,Donald J. Trump tweeted that he will reverse President Barack Obama’s recent decision to change Mount McKinley's name back to Denali if he’s elected president. http://fxn.ws/1NIjWC1,neg,2015-09-01 17:00:01
3717,"""That little ad was just a complete mischaracterization of my thinking. It's almost as though Donald Trump is acting like a Washington politician – that’s what they do.""

On America's Newsroom, Governor Jeb Bush responded to Donald J. Trump's  new ad attacking his immigration strategy. Watch the full interview here: http://bit.ly/1JvnjpM",neg,2015-09-01 12:25:00
3718,"In an email released yesterday, aide Huma Abedin wrote to Hillary Clinton that the State Department IT ""had no idea it was YOU, just some random address...""",neg,2015-09-01 10:29:54
3719,A new poll shows that Donald J. Trump has company as the Republican presidential front-runner.,neg,2015-08-31 22:00:00
3720,"JUST IN: The U.S. Department of State has released 7,000 pages of emails from Hillary Clinton's private server – roughly 125 emails contained classified information. http://fxn.ws/1LGBQlb 

Ed Henry breaks some of them down.",neg,2015-08-31 20:57:46
3721,Do you care about Donald J. Trump's alleged flip-flops?,neg,2015-08-29 23:00:01
3722,"An FBI ""A-team"" is leading the ""extremely serious"" investigation into Hillary Clinton's server and the focus includes a provision of the law pertaining to ""gathering, transmitting or losing defense information,"" an intelligence source told Fox News.",neg,2015-08-29 21:40:01
3723,"“The emails speak volumes to the ongoing undercurrent that Bill Clinton would take money from anyone,” said David Bossie, president of Citizens United.",neg,2015-08-29 20:00:00
3724,"Hillary Clinton tells Fox News' Ed Henry what he's entitled to. 

DETAILS: http://bit.ly/1KfTLlr",neg,2015-08-28 14:05:17
3725,"Quinnipiac asked 1,500 people for the first word that comes to mind when they think of Hillary Clinton, Donald J. Trump, and Jeb Bush.

The top word used to describe Trump was “arrogant,” Hillary was “liar,” and Jeb was “Bush.” What words would you use to describe them? http://bit.ly/1JodiKJ https://instagram.com/foxnews/",neg,2015-08-28 12:26:04
3726,"""I'm never eating Oreos again,"" Donald J. Trump said, before adding that he would consider it if he could find some that were made in the U.S.",neg,2015-08-28 04:00:00
3727,"Would you have liked to see McDonald's and Burger King join forces and offer customers the ""McWhopper?""",pos,2015-08-28 03:15:00
3728,Puerto Rican singer Ricky Martin said he's had enough of Donald J. Trump for repeatedly “harassing” Latinos.,neg,2015-08-27 20:15:00
3729,"""Extreme views about women, we expect that from some of the terrorist groups... But it's a little hard to take coming from Republicans who want to be the president of the United States,"" Hillary Clinton said.",pos,2015-08-27 18:45:01
3730,ICYMI: Donald J. Trump asked a supporter to come on stage and pull his hair to prove that he's not wearing a toupée. (via Fox Business),pos,2015-08-27 17:45:00
3731,"""It's not about the guns. It's about mental instability,"" Donald J. Trump said while commenting on the WDBJ7 shooting. http://bit.ly/1JAq24D",neg,2015-08-27 13:12:39
3732,"ICYMI: Univision anchor Jorge Ramos told Megyn Kelly that Donald J. Trump's immigration plan is full of empty promises.

What do you think? http://bit.ly/1Ell8se",neg,2015-08-27 11:06:10
3733,"In a match-up against top GOP candidates, Joe Biden is polling better than Hillary Clinton.",pos,2015-08-27 07:52:16
3734,Do you agree with Donald J. Trump?,neg,2015-08-26 23:00:00
3735,"At a campaign rally in Dubuque, Iowa, Republican presidential candidate Donald J. Trump reacted to new poll numbers, which he called ""nothing short of tremendous.""",neg,2015-08-26 01:00:00
3736,"""Talking Points believes [Biden] will be in the race. That being said, once he does commit, he will be hammered. And there's plenty of ammunition.""

Bill O'Reilly says that President Barack Obama would endorse Vice President Joe Biden over Hillary Clinton. What do you think? http://bit.ly/1Ji6cYd",pos,2015-08-25 20:00:01
3737,"""Go back to Univision.""

WATCH: Univision anchor Jorge Ramos was temporarily thrown out of a Donald J. Trump event in Dubuque, Iowa, when he repeatedly tried to ask the GOP front-runner a question about immigration. http://bit.ly/1Uc6ZiK",neg,2015-08-25 18:59:58
3738,"Donald J. Trump said the U.S. economy is too closely tied to China's, and they're dragging the U.S. down with them.",neg,2015-08-25 00:15:00
3739,"“We have a country that’s totally out of control. We have no laws anymore. We have no order. We don’t even know how many people are in here illegally.”

Donald J. Trump told Bill O'Reilly why he's willing to enforce tough immigration policies. Do you agree with him? http://bit.ly/1ha6lp3",neg,2015-08-24 20:15:00
3740,"Donald J. Trump and Jeb Bush are not on the same side of the immigration issue and have recently come out criticizing each other's views.

What are your thoughts? http://bit.ly/1KHqgU1",neg,2015-08-24 16:18:55
3741,"""The dumbest thing a candidate can do right now is to give him more coverage by answering all the Trump questions."" – Gov. Mike Huckabee",neg,2015-08-23 22:30:01
3742,"""They're holding back this incredible, pent-up energy. And when we release it, we will be great again.""

Republican presidential front-runner Donald J. Trump said on ""Justice"" that he knows what it takes to make America great again.",pos,2015-08-23 22:00:00
3743,"Donald J. Trump’s plan goes after the 14th Amendment, which grants citizenship to essentially anybody born in the United States.",neg,2015-08-23 20:10:00
3744,"The FBI now has the only confirmed private server, as part of a Justice Department probe to determine whether it sent of received classified information for Clinton when she was the country’s top diplomat from 2009 to 2013.",neg,2015-08-23 14:39:18
3745,"""How can you apologize when you say black lives matter, which is true, white lives matter, which is true, all lives matter, which is true?""

Last night on ""Justice,"" Donald J. Trump told Judge Jeanine Pirro his take on the Black Lives Matter movement. http://bit.ly/1Nu53mI",neg,2015-08-23 10:00:00
3746,"""While the scandal surrounding the emails sent and received by Hillary Clinton during her time as U.S. secretary of state continues to grow, Clinton has resorted to laughing it off,"" writes Judge Andrew Napolitano.",neg,2015-08-23 03:00:03
3747,"""I would like to have the election tomorrow... I don't want to wait.""

Last night, Donald J. Trump addressed the largest crowd yet of the presidential campaign while in Alabama. http://fxn.ws/1Jnu8II",neg,2015-08-22 10:00:01
3748,"“I will rebuild our military. It will be so strong and so powerful and so great… that we’ll never have to use it. Nobody’s gonna mess with us.”
 
Moments ago, Donald J. Trump addressed thousands of enthusiastic supporters at a rally in Mobile, Alabama. (via Fox Business) http://fxn.ws/1KBdBSG",pos,2015-08-21 20:38:34
3749,"Donald J. Trump graced the cover of the newest TIME magazine, under the headline, ""The Donald Has Landed: Deal With It.""",pos,2015-08-20 22:30:00
3750,"""Hillary Clinton, have you seen the Planned Parenthood videos? They're called babies.""

Tonight on 'The Kelly File,' Mike Huckabee reacted to the ""anchor baby"" backlash, saying he would like to see the leftists who are upset by the term engage in a discussion about all babies. http://bit.ly/1J8DgUE",pos,2015-08-20 21:45:01
3751,"""America is a great country. The issue is: We could be even greater. We are not fulfilling our potential.""

Marco Rubio told Bill O'Reilly that he disagrees with Donald J. Trump's claim that he's going to ""make America great again.""",neg,2015-08-20 19:30:02
3752,Hillary Clinton's lawyer recently told a Senate committee that emails and all other data stored on her computer server were erased before the device was turned over to federal authorities.,neg,2015-08-20 17:15:00
3753,"“No, I'll use the word anchor baby."" -  Donald J. Trump",neg,2015-08-20 12:54:03
3754,"Breaking News: Greek Prime Minister Alexis Tsipras reportedly will resign later today, clearing the way for elections next month as Greece deals with its ongoing debt crisis and controversial bailout agreement. http://fxn.ws/1hOhsog",neg,2015-08-20 10:56:41
3755,"""The Clintons have always behaved as if the rules and the laws don’t apply to them.""

Ted Cruz appeared on ""Hannity"" tonight to react to the latest developments in Hillary Clinton's email scandal.",neg,2015-08-19 22:45:01
3756,"Tonight on ""The Kelly File,"" Carly Fiorina said immigration is a festering problem that's discussed every election cycle, but never gets fixed. http://bit.ly/1gXYlaO 

What do you think about her immigration plan?",neg,2015-08-19 21:30:00
3757,"Donald J. Trump said when he went to court for jury duty, he had to fill out a form and state his profession.

""I refuse to say I'm a politician. I can't say it. You know what I did? I put 'real estate.'""",neg,2015-08-19 19:30:01
3758,"""Elaine requests, 'In lieu of flowers, please do not vote for Hillary Clinton,'"" the obituary reads.",neg,2015-08-19 11:56:09
3759,"""We have to start a process where we take back our country. Our country is going to hell.""

Donald J. Trump told Bill O'Reilly tonight that illegal immigration is devastating our country and that something has to be done.",neg,2015-08-18 20:00:14
3760,"Ed Henry: “You were the official in charge. Did you wipe the server?”

Hillary Clinton: “Like with a cloth or something?”

WATCH: Today at a news conference, Ed Henry pressed Hillary Clinton as to whether or not she wiped emails from her personal server.",neg,2015-08-18 18:30:01
3761,"Hillary Clinton's private email server was housed in the bathroom closet of a Denver loft apartment, according to a new report.",neg,2015-08-18 16:53:35
3762,"Donald J. Trump has vowed to deport illegal immigrants and end the policy known as birthright citizenship if he wins the presidency. http://fxn.ws/1LgXNdg

TONIGHT: The Republican candidate talks to Bill O'Reilly at 8p ET on ‘The O’Reilly Factor.’",neg,2015-08-18 15:45:00
3763,ICYMI: Carly Fiorina took a jab at former President Bill Clinton while speaking about whether hormones could affect a female president. http://bit.ly/1Ljhb9E,neg,2015-08-18 14:30:01
3764,"#HeidiTrumpsTrump: Heidi Klum posted the Instagram video after Donald J. Trump said the supermodel is ""no longer a 10.""",neg,2015-08-18 10:57:00
3765,"“[Politicians] have broken so many promises. Americans are fed up. The problems we face are severe.""

Sean Hannity said Donald J. Trump has entered the political arena because he sees the problems in America and wants to make the country a better place.",neg,2015-08-17 22:30:01
3766,"Donald J. Trump pledges to eliminate the ""biggest magnet"" for illegal immigration by ending birthright citizenship for the children of illegal immigrants. http://fxn.ws/1LgXNdg",neg,2015-08-17 19:45:02
3767,"KFC has hired ""Saturday Night Live"" veteran Norm Macdonald as Colonel Sanders in a new campaign for the fast-food brand.",pos,2015-08-17 19:00:00
3768,The U.S. Department of State has recommended 305 of Clinton's emails be sent to various agencies for review to see whether they contain classified information.,neg,2015-08-17 15:00:00
3769,"In an interview, Donald J. Trump said that he would deploy U.S. troops to Iraq to seize ISIS-held oil fields, in order to choke the financial spigot that fuels the terror group.",neg,2015-08-16 19:40:00
3770,Donald J. Trump has confirmed that he will report to jury duty in New York City tomorrow.,neg,2015-08-16 18:20:00
3771,"Last night on ""Justice,"" Judge Jeanine Pirro said the facts in Hillary Clinton's email scandal point to her being guilty. http://bit.ly/1JkHbRs",neg,2015-08-16 11:20:02
3772,ICYMI: A Fox News poll released Friday finds a 58 percent majority thinks Hillary Clinton “knowingly lied” when she announced in a March press conference that no emails on her private server contained classified information.,pos,2015-08-16 03:00:01
3773,"Must-see Fox News Sunday: Dr. Ben Carson talks 2016 GOP presidential primary and his strategy.  Then, Rep. Trey Gowdy discusses Hillary Clinton’s continuing email scandal. Check your local listings or tune in to Fox News Channel at 2p/6p ET.",pos,2015-08-15 18:00:01
3774,"""Jeb Bush is a puppet to his donors. There's no question about it.""

Earlier today in Iowa, Donald J. Trump had harsh words for Gov. Jeb Bush, and even demanded that the former Florida governor apologize for some recent comments about Iraq.",neg,2015-08-15 12:43:52
3775,"“I want to cut taxes, but I want to simplify the tax code. I want to make it great for the middle class. The middle class is being killed.”

Donald J. Trump discusses the tax code, the GOP presidential primary, and more, in tonight’s encore presentation of his post-debate interview with Sean Hannity. Tune in at 5p ET.",pos,2015-08-15 11:00:01
3776,Is Hillary Clinton right?,neg,2015-08-15 08:14:54
3777,"“I cherish women. Women will be taken care of better with a President Trump than anybody else.”

During a campaign stop in New Hampshire, Donald J. Trump addressed an array of topics, including women’s health, ISIS, veteran’s affairs and foreign policy.",pos,2015-08-14 19:15:00
3778,"""If you say you don't have a server and you do, you lied. If you say you didn't pass classified information and you did, you lied.” 

Carly Fiorina said on ""Hannity"" tonight that her comments that Hillary Clinton has lied about Benghazi, her emails and her private server have been proven correct.",neg,2015-08-13 23:30:01
3779,It’s safe to say this Hillary Clinton campaign exercise was not a success.,neg,2015-08-13 18:15:00
3780,"JUST IN: Donald J. Trump has officially been fired by NBC from ""The Celebrity Apprentice."" http://fxn.ws/1ILjWwu",pos,2015-08-13 14:23:46
3781,"""I want to cut taxes, but I want to simplify the tax code… I want to make it great for the middle class. The middle class is being killed.”

Tonight on ""Hannity,"" Donald J. Trump explained how he would change the tax code if he was elected president in 2016. http://bit.ly/1PlUkZz",pos,2015-08-12 22:00:01
3782,"What would a Trump White House look like? Donald J. Trump says he would place the ""greatest minds"" and ""best negotiators"" in his Cabinet.

Watch part two of Sean Hannity's interview with Donald Trump tonight at 10p ET on Fox News Channel.",neg,2015-08-12 17:30:01
