WorkerId,Input.statis_id,Input.content,Input.source,Answer.sentiment
A2ZHFT828PSIR2,13652355666_10153846921830667,"I have to be very boring for you, Donald Trump said to Dr. Oz.",usatoday,Negative
A1SXSDLFB7ZLGQ,15704546335_10154220422806336,Here's how much your taxes could decrease under Donald J. Trump and rise under Bernie Sanders.,fox,Neutral
AURYD2FH3FUOQ,15704546335_10154220422806336,Here's how much your taxes could decrease under Donald J. Trump and rise under Bernie Sanders.,fox,Neutral
A2XFO0X6RCS98M,15704546335_10154220422806336,Here's how much your taxes could decrease under Donald J. Trump and rise under Bernie Sanders.,fox,Neutral
AURYD2FH3FUOQ,5550296508_10155088786911509,We're at the DNC in Philadelphia as delegates kick off their roll call vote to nominate Hillary Clinton.,cnn,Neutral
A2XFO0X6RCS98M,5550296508_10155088786911509,We're at the DNC in Philadelphia as delegates kick off their roll call vote to nominate Hillary Clinton.,cnn,Neutral
A177EXELDLWTWV,5550296508_10155088786911509,We're at the DNC in Philadelphia as delegates kick off their roll call vote to nominate Hillary Clinton.,cnn,Neutral
A177EXELDLWTWV,15704546335_10154091160616336,Do you agree with Hillary Clinton? #SCPrimary,fox,Neutral
AEVU71Z2FDTUX,15704546335_10154091160616336,Do you agree with Hillary Clinton? #SCPrimary,fox,Neutral
AURYD2FH3FUOQ,15704546335_10154091160616336,Do you agree with Hillary Clinton? #SCPrimary,fox,Neutral
A3I9UOCM5EXMR2,5550296508_10154417482216509,"""I think (Donald J. Trump)  is acting like another Hitler by inciting racism.""",cnn,Negative
A1HSHK6YKJUSL1,5550296508_10154417482216509,"""I think (Donald J. Trump)  is acting like another Hitler by inciting racism.""",cnn,Negative
A2XFO0X6RCS98M,5550296508_10154417482216509,"""I think (Donald J. Trump)  is acting like another Hitler by inciting racism.""",cnn,Negative
A1GKTC682SWY23,273864989376427_1263813513714898,"""It's crystal clear. There is one candidate that says we should look into recognizing Crimea as part of Russia. There is another candidate, Hillary Clinton, that says absolutely not.""-Michael McFaul, former U.S. ambassador to Russia",msnbc,Neutral
A3K2XQC4FITCNX,273864989376427_1263813513714898,"""It's crystal clear. There is one candidate that says we should look into recognizing Crimea as part of Russia. There is another candidate, Hillary Clinton, that says absolutely not.""-Michael McFaul, former U.S. ambassador to Russia",msnbc,Neutral
A124E03UMDZAA9,273864989376427_1263813513714898,"""It's crystal clear. There is one candidate that says we should look into recognizing Crimea as part of Russia. There is another candidate, Hillary Clinton, that says absolutely not.""-Michael McFaul, former U.S. ambassador to Russia",msnbc,Negative
A1HSHK6YKJUSL1,13652355666_10153397182110667,"We have been watching the rise of Mr. Trump as political entertainment, but its no longer a joke.""",usatoday,Neutral
A124E03UMDZAA9,13652355666_10153397182110667,"We have been watching the rise of Mr. Trump as political entertainment, but its no longer a joke.""",usatoday,Neutral
A1GXPNXDLMT0QB,13652355666_10153397182110667,"We have been watching the rise of Mr. Trump as political entertainment, but its no longer a joke.""",usatoday,Neutral
A2XFO0X6RCS98M,15704546335_10154667927371336,"""There's a reason why people question the trustworthiness of Hillary Clinton, and that's because they're paying attention.""Republican vice-presidential nominee Mike Pence hit at Clinton for issues of honesty on her private email server and Clinton Foundation donations.",fox,Negative
A1T79J0XQXDDGC,15704546335_10154667927371336,"""There's a reason why people question the trustworthiness of Hillary Clinton, and that's because they're paying attention.""Republican vice-presidential nominee Mike Pence hit at Clinton for issues of honesty on her private email server and Clinton Foundation donations.",fox,Neutral
A2EDI66B0KTBEH,15704546335_10154667927371336,"""There's a reason why people question the trustworthiness of Hillary Clinton, and that's because they're paying attention.""Republican vice-presidential nominee Mike Pence hit at Clinton for issues of honesty on her private email server and Clinton Foundation donations.",fox,Negative
A9KPCMO1J1LQF,5550296508_10154109890701509,"Richard Cherry LaBourene couldn't get into a Hillary Clinton fundraiser near his house, so he got creative.",cnn,Neutral
A1GXPNXDLMT0QB,5550296508_10154109890701509,"Richard Cherry LaBourene couldn't get into a Hillary Clinton fundraiser near his house, so he got creative.",cnn,Neutral
A36L5AJ4CF3WCK,5550296508_10154109890701509,"Richard Cherry LaBourene couldn't get into a Hillary Clinton fundraiser near his house, so he got creative.",cnn,Positive
A2BSF1ESD5L16C,273864989376427_1071107189652199,"""I think Jeb is a very nice person...but we need tough people.""- Donald J. Trump clashes with Jeb Bush at the fifth GOP Debate",msnbc,Negative
A1GKTC682SWY23,273864989376427_1071107189652199,"""I think Jeb is a very nice person...but we need tough people.""- Donald J. Trump clashes with Jeb Bush at the fifth GOP Debate",msnbc,Neutral
AURYD2FH3FUOQ,273864989376427_1071107189652199,"""I think Jeb is a very nice person...but we need tough people.""- Donald J. Trump clashes with Jeb Bush at the fifth GOP Debate",msnbc,Neutral
ARXX9HEOSKZ3R,13652355666_1740033416321179,"President-elect Donald Trump delivered his victory speech after a historic upset, pledging to be a president for 'every citizen of our land.' ",usatoday,Positive
A1HSHK6YKJUSL1,13652355666_1740033416321179,"President-elect Donald Trump delivered his victory speech after a historic upset, pledging to be a president for 'every citizen of our land.' ",usatoday,Positive
A124E03UMDZAA9,13652355666_1740033416321179,"President-elect Donald Trump delivered his victory speech after a historic upset, pledging to be a president for 'every citizen of our land.' ",usatoday,Neutral
A2XFO0X6RCS98M,273864989376427_1209574469138803,What will be the big takeaway from the Hillary Clinton-Bernie Sanders summit?,msnbc,Neutral
AURYD2FH3FUOQ,273864989376427_1209574469138803,What will be the big takeaway from the Hillary Clinton-Bernie Sanders summit?,msnbc,Neutral
A36L5AJ4CF3WCK,273864989376427_1209574469138803,What will be the big takeaway from the Hillary Clinton-Bernie Sanders summit?,msnbc,Neutral
A2XFO0X6RCS98M,15704546335_10154056547791336,"""Look, all smart people know the war in Iraq was a huge bungle, it was a huge mistake, it was a tremendous mistake. And then it was made worse when Obama got us out the wrong way.""  Donald J. Trump ",fox,Negative
A2BSF1ESD5L16C,15704546335_10154056547791336,"""Look, all smart people know the war in Iraq was a huge bungle, it was a huge mistake, it was a tremendous mistake. And then it was made worse when Obama got us out the wrong way.""  Donald J. Trump ",fox,Negative
A1T79J0XQXDDGC,15704546335_10154056547791336,"""Look, all smart people know the war in Iraq was a huge bungle, it was a huge mistake, it was a tremendous mistake. And then it was made worse when Obama got us out the wrong way.""  Donald J. Trump ",fox,Neutral
A2BSF1ESD5L16C,13652355666_10153912276015667,"Caroline Giuliani  the daughter of Trump supporter Rudy Giuliani  is making it clear that she's ""with her"" ",usatoday,Positive
AGNJKSH5LFKXZ,13652355666_10153912276015667,"Caroline Giuliani  the daughter of Trump supporter Rudy Giuliani  is making it clear that she's ""with her"" ",usatoday,Neutral
A1GXPNXDLMT0QB,13652355666_10153912276015667,"Caroline Giuliani  the daughter of Trump supporter Rudy Giuliani  is making it clear that she's ""with her"" ",usatoday,Neutral
A124E03UMDZAA9,5550296508_10155481259151509,JUST IN: Hillary Clinton is leading Donald J. Trump 47% to 38% in a new national poll ahead of tonight's final presidential debate,cnn,Neutral
A177EXELDLWTWV,5550296508_10155481259151509,JUST IN: Hillary Clinton is leading Donald J. Trump 47% to 38% in a new national poll ahead of tonight's final presidential debate,cnn,Positive
A2XFO0X6RCS98M,5550296508_10155481259151509,JUST IN: Hillary Clinton is leading Donald J. Trump 47% to 38% in a new national poll ahead of tonight's final presidential debate,cnn,Positive
AURYD2FH3FUOQ,273864989376427_1115607541868830,"Donald J. Trump: ""If I get the nomination, I'll have more cross-over votes than anybody...ever."" Trump faces tough questions from the Morning Joe hosts on MSNBC tonight at 8pm ET. #TrumpSCTownhall",msnbc,Neutral
A1VWJ6LH1E3GLN,273864989376427_1115607541868830,"Donald J. Trump: ""If I get the nomination, I'll have more cross-over votes than anybody...ever."" Trump faces tough questions from the Morning Joe hosts on MSNBC tonight at 8pm ET. #TrumpSCTownhall",msnbc,Positive
A2XFO0X6RCS98M,273864989376427_1115607541868830,"Donald J. Trump: ""If I get the nomination, I'll have more cross-over votes than anybody...ever."" Trump faces tough questions from the Morning Joe hosts on MSNBC tonight at 8pm ET. #TrumpSCTownhall",msnbc,Positive
A26CL8E3XJWH1W,273864989376427_922757331153853,"When asked if he would continue to give paid speeches during his wife's presidential campaign, former president Bill Clinton said, ""Oh yeah, I gotta pay our bills.""",msnbc,Neutral
A1GXPNXDLMT0QB,273864989376427_922757331153853,"When asked if he would continue to give paid speeches during his wife's presidential campaign, former president Bill Clinton said, ""Oh yeah, I gotta pay our bills.""",msnbc,Neutral
A1T79J0XQXDDGC,273864989376427_922757331153853,"When asked if he would continue to give paid speeches during his wife's presidential campaign, former president Bill Clinton said, ""Oh yeah, I gotta pay our bills.""",msnbc,Neutral
A1T79J0XQXDDGC,15704546335_10154483628916336,"While people were protesting during the DNC, 15-year-old Brandon Combs played the national anthem on his trumpet for Philadelphia Police Department officers to show his support for their service. ",fox,Neutral
A1DAPSLVCS1KFJ,15704546335_10154483628916336,"While people were protesting during the DNC, 15-year-old Brandon Combs played the national anthem on his trumpet for Philadelphia Police Department officers to show his support for their service. ",fox,Positive
A1HSHK6YKJUSL1,15704546335_10154483628916336,"While people were protesting during the DNC, 15-year-old Brandon Combs played the national anthem on his trumpet for Philadelphia Police Department officers to show his support for their service. ",fox,Positive
A1T79J0XQXDDGC,131459315949_10154040402280950,Speaker Paul Ryan stopped campaigning for Donald Trump after the early October release of the 2005 Access Hollywood tape.,cbs,Neutral
A34M93NJC830DP,131459315949_10154040402280950,Speaker Paul Ryan stopped campaigning for Donald Trump after the early October release of the 2005 Access Hollywood tape.,cbs,Negative
A13LXDXAWD5DSY,131459315949_10154040402280950,Speaker Paul Ryan stopped campaigning for Donald Trump after the early October release of the 2005 Access Hollywood tape.,cbs,Negative
A1HSHK6YKJUSL1,13652355666_10153667895900667,The controversy over Trumps unorthodox candidacy has had some effect on fundraising.,usatoday,Negative
A2EDI66B0KTBEH,13652355666_10153667895900667,The controversy over Trumps unorthodox candidacy has had some effect on fundraising.,usatoday,Neutral
A17N0KYF6TCBLP,13652355666_10153667895900667,The controversy over Trumps unorthodox candidacy has had some effect on fundraising.,usatoday,Neutral
AKSJ3C5O3V9RB,5550296508_10155063514421509,"Ivanka Trump on her father, Donald J. Trump: He is an ""incredible parent"" who ""saw the potential in us before we saw it in ourselves."" ",cnn,Positive
AURYD2FH3FUOQ,5550296508_10155063514421509,"Ivanka Trump on her father, Donald J. Trump: He is an ""incredible parent"" who ""saw the potential in us before we saw it in ourselves."" ",cnn,Neutral
A3I9UOCM5EXMR2,5550296508_10155063514421509,"Ivanka Trump on her father, Donald J. Trump: He is an ""incredible parent"" who ""saw the potential in us before we saw it in ourselves."" ",cnn,Positive
A1GXPNXDLMT0QB,273864989376427_1348467115249537,Muslim women were attacked in 2 states just hours after Trump's win,msnbc,Negative
A2XFO0X6RCS98M,273864989376427_1348467115249537,Muslim women were attacked in 2 states just hours after Trump's win,msnbc,Negative
A2ZHFT828PSIR2,273864989376427_1348467115249537,Muslim women were attacked in 2 states just hours after Trump's win,msnbc,Negative
A2ZHFT828PSIR2,13652355666_10153573727720667,"So I don't agree with everything that Trump says or does, but I do know that now we have a choice  a choice between two very unpopular candidates, he said.",usatoday,Neutral
AURYD2FH3FUOQ,13652355666_10153573727720667,"So I don't agree with everything that Trump says or does, but I do know that now we have a choice  a choice between two very unpopular candidates, he said.",usatoday,Negative
A1GXPNXDLMT0QB,13652355666_10153573727720667,"So I don't agree with everything that Trump says or does, but I do know that now we have a choice  a choice between two very unpopular candidates, he said.",usatoday,Negative
AGNJKSH5LFKXZ,15704546335_10154571525646336,Donald J. Trump responds to former Mexican President Vicente Fox Quesada saying he's not welcome in Mexico today.,fox,Negative
AURYD2FH3FUOQ,15704546335_10154571525646336,Donald J. Trump responds to former Mexican President Vicente Fox Quesada saying he's not welcome in Mexico today.,fox,Negative
AEVU71Z2FDTUX,15704546335_10154571525646336,Donald J. Trump responds to former Mexican President Vicente Fox Quesada saying he's not welcome in Mexico today.,fox,Negative
A2QAIIROYI52KO,5550296508_10154527432856509,Add comedian Louis C.K. to the growing list of critics to publicly condemn and compare Donald J. Trump to Adolf Hitler.,cnn,Negative
A2BSF1ESD5L16C,5550296508_10154527432856509,Add comedian Louis C.K. to the growing list of critics to publicly condemn and compare Donald J. Trump to Adolf Hitler.,cnn,Negative
A2HVG934DIDSXQ,5550296508_10154527432856509,Add comedian Louis C.K. to the growing list of critics to publicly condemn and compare Donald J. Trump to Adolf Hitler.,cnn,Negative
A3QZMGTVA4VO44,5550296508_10155041563341509,Elizabeth Warren and Colorado Gov. John W. Hickenlooper were at Hillary Clinton's house Friday during a series of meetings as Clinton finalizes her choice for a vice president.,cnn,Positive
A124E03UMDZAA9,5550296508_10155041563341509,Elizabeth Warren and Colorado Gov. John W. Hickenlooper were at Hillary Clinton's house Friday during a series of meetings as Clinton finalizes her choice for a vice president.,cnn,Neutral
AGNJKSH5LFKXZ,5550296508_10155041563341509,Elizabeth Warren and Colorado Gov. John W. Hickenlooper were at Hillary Clinton's house Friday during a series of meetings as Clinton finalizes her choice for a vice president.,cnn,Neutral
A124E03UMDZAA9,13652355666_10153394563865667,GOP presidential hopeful Donald Trump said he's to thank for attracting Independents and first-time voters.,usatoday,Neutral
A17N0KYF6TCBLP,13652355666_10153394563865667,GOP presidential hopeful Donald Trump said he's to thank for attracting Independents and first-time voters.,usatoday,Positive
A12EQIULBHM4HJ,13652355666_10153394563865667,GOP presidential hopeful Donald Trump said he's to thank for attracting Independents and first-time voters.,usatoday,Positive
AURYD2FH3FUOQ,15704546335_10154332632171336,"I have never received such bad publicity for doing such a good job, Donald J. Trump said.Hear more from Trump when he talks to Sean Hannity tonight at 10p ET.",fox,Neutral
A1HSHK6YKJUSL1,15704546335_10154332632171336,"I have never received such bad publicity for doing such a good job, Donald J. Trump said.Hear more from Trump when he talks to Sean Hannity tonight at 10p ET.",fox,Neutral
A3U6CLX7HD0SMF,15704546335_10154332632171336,"I have never received such bad publicity for doing such a good job, Donald J. Trump said.Hear more from Trump when he talks to Sean Hannity tonight at 10p ET.",fox,Negative
A1GXPNXDLMT0QB,131459315949_10153375451185950,"Hillary Clinton and Bernie Sanders clash over Wall Street in a contentious debate. Also, a multi-state chase ends in a dramatic shootout overnight with the so-called modern-day ""Bonnie and Clyde."" All that and all that matters in today's Eye Opener.",cbs,Neutral
A2JPOXYZM5AJZZ,131459315949_10153375451185950,"Hillary Clinton and Bernie Sanders clash over Wall Street in a contentious debate. Also, a multi-state chase ends in a dramatic shootout overnight with the so-called modern-day ""Bonnie and Clyde."" All that and all that matters in today's Eye Opener.",cbs,Negative
A1T79J0XQXDDGC,131459315949_10153375451185950,"Hillary Clinton and Bernie Sanders clash over Wall Street in a contentious debate. Also, a multi-state chase ends in a dramatic shootout overnight with the so-called modern-day ""Bonnie and Clyde."" All that and all that matters in today's Eye Opener.",cbs,Neutral
AURYD2FH3FUOQ,13652355666_10153711257660667,"Hillary Clinton pledges to ""fight"" for ""places that have been left out and left behind.""",usatoday,Neutral
A1GXPNXDLMT0QB,13652355666_10153711257660667,"Hillary Clinton pledges to ""fight"" for ""places that have been left out and left behind.""",usatoday,Neutral
ARXX9HEOSKZ3R,13652355666_10153711257660667,"Hillary Clinton pledges to ""fight"" for ""places that have been left out and left behind.""",usatoday,Positive
A1T79J0XQXDDGC,5550296508_10155089646716509,Bill Clinton enters the Democratic National Convention in Philadelphia. Watch live on CNNGo: cnn.it/go,cnn,Neutral
A1GXPNXDLMT0QB,5550296508_10155089646716509,Bill Clinton enters the Democratic National Convention in Philadelphia. Watch live on CNNGo: cnn.it/go,cnn,Neutral
A2XFO0X6RCS98M,5550296508_10155089646716509,Bill Clinton enters the Democratic National Convention in Philadelphia. Watch live on CNNGo: cnn.it/go,cnn,Neutral
AGNJKSH5LFKXZ,273864989376427_1094074367355481,The Trump show has gone international.,msnbc,Neutral
A177EXELDLWTWV,273864989376427_1094074367355481,The Trump show has gone international.,msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_1094074367355481,The Trump show has gone international.,msnbc,Neutral
A177EXELDLWTWV,131459315949_10153417293290950,"Hillary Clinton has camped out in the state all week, protecting her lead: ",cbs,Neutral
A26CL8E3XJWH1W,131459315949_10153417293290950,"Hillary Clinton has camped out in the state all week, protecting her lead: ",cbs,Neutral
A124E03UMDZAA9,131459315949_10153417293290950,"Hillary Clinton has camped out in the state all week, protecting her lead: ",cbs,Neutral
A124E03UMDZAA9,15704546335_10154512675076336,"After the parents of two Benghazi victims sued Hillary Clinton, Sheriff David Clarke slammed the Democratic candidate on Twitter. ",fox,Negative
A3IA4DRSPFFGVD,15704546335_10154512675076336,"After the parents of two Benghazi victims sued Hillary Clinton, Sheriff David Clarke slammed the Democratic candidate on Twitter. ",fox,Negative
A2XFO0X6RCS98M,15704546335_10154512675076336,"After the parents of two Benghazi victims sued Hillary Clinton, Sheriff David Clarke slammed the Democratic candidate on Twitter. ",fox,Negative
A1HSHK6YKJUSL1,13652355666_10153994932090667,"The FBI believes some emails ""appear to be pertinent"" to its investigation into Clinton's use of a private server during her tenure as secretary of State.",usatoday,Neutral
A1GXPNXDLMT0QB,13652355666_10153994932090667,"The FBI believes some emails ""appear to be pertinent"" to its investigation into Clinton's use of a private server during her tenure as secretary of State.",usatoday,Neutral
A2XFO0X6RCS98M,13652355666_10153994932090667,"The FBI believes some emails ""appear to be pertinent"" to its investigation into Clinton's use of a private server during her tenure as secretary of State.",usatoday,Negative
AURYD2FH3FUOQ,15704546335_10154562818816336,"""[Donald J. Trump] has stuck to his guns on the idea that we're going to have a border, we're going to enforce the border.""Gov. Mike Huckabee joined Howard Kurtz on ""MediaBuzz"" today to react to the GOP presidential nominee ""softening"" his tone on immigration. ",fox,Neutral
AY52II1OC5RZ1,15704546335_10154562818816336,"""[Donald J. Trump] has stuck to his guns on the idea that we're going to have a border, we're going to enforce the border.""Gov. Mike Huckabee joined Howard Kurtz on ""MediaBuzz"" today to react to the GOP presidential nominee ""softening"" his tone on immigration. ",fox,Positive
A2XFO0X6RCS98M,15704546335_10154562818816336,"""[Donald J. Trump] has stuck to his guns on the idea that we're going to have a border, we're going to enforce the border.""Gov. Mike Huckabee joined Howard Kurtz on ""MediaBuzz"" today to react to the GOP presidential nominee ""softening"" his tone on immigration. ",fox,Positive
A1HSHK6YKJUSL1,131459315949_10154056147850950,"Marco Rubio  wins Florida U.S. Senate race, CBS News projects. #Election2016",cbs,Neutral
A12EQIULBHM4HJ,131459315949_10154056147850950,"Marco Rubio  wins Florida U.S. Senate race, CBS News projects. #Election2016",cbs,Positive
A33FA1VLSTBM74,131459315949_10154056147850950,"Marco Rubio  wins Florida U.S. Senate race, CBS News projects. #Election2016",cbs,Neutral
A1GXPNXDLMT0QB,273864989376427_1036580353104883,What part of democracy are all these candidates afraid of? writes Hillary Clinton.,msnbc,Neutral
AJ6W4JZRVBQWT,273864989376427_1036580353104883,What part of democracy are all these candidates afraid of? writes Hillary Clinton.,msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_1036580353104883,What part of democracy are all these candidates afraid of? writes Hillary Clinton.,msnbc,Neutral
AURYD2FH3FUOQ,13652355666_10153034337150667,"As John Boehner was about to win the speakers gavel in 2010, a Hillary Clinton political confidant called him ""louche, alcoholic, lazy, and without any commitment to any principle,",usatoday,Negative
A1HSHK6YKJUSL1,13652355666_10153034337150667,"As John Boehner was about to win the speakers gavel in 2010, a Hillary Clinton political confidant called him ""louche, alcoholic, lazy, and without any commitment to any principle,",usatoday,Negative
A26CL8E3XJWH1W,13652355666_10153034337150667,"As John Boehner was about to win the speakers gavel in 2010, a Hillary Clinton political confidant called him ""louche, alcoholic, lazy, and without any commitment to any principle,",usatoday,Negative
A3K2XQC4FITCNX,273864989376427_1041292965966955,Donald Trump is insisting his life hasnt always been easy ...,msnbc,Neutral
ARXX9HEOSKZ3R,273864989376427_1041292965966955,Donald Trump is insisting his life hasnt always been easy ...,msnbc,Neutral
A2HVG934DIDSXQ,273864989376427_1041292965966955,Donald Trump is insisting his life hasnt always been easy ...,msnbc,Neutral
A1SXSDLFB7ZLGQ,15704546335_10154661161831336,The New York Times reported that Donald J. Trump's claimed losses were so large that they would have allowed him to avoid paying an equivalent amount of federal income tax over an 18-year period.,fox,Negative
A177EXELDLWTWV,15704546335_10154661161831336,The New York Times reported that Donald J. Trump's claimed losses were so large that they would have allowed him to avoid paying an equivalent amount of federal income tax over an 18-year period.,fox,Negative
A1T79J0XQXDDGC,15704546335_10154661161831336,The New York Times reported that Donald J. Trump's claimed losses were so large that they would have allowed him to avoid paying an equivalent amount of federal income tax over an 18-year period.,fox,Neutral
A2BSF1ESD5L16C,273864989376427_1237083996387850,Melania Trump plagiarizing Michelle Obama wasnt the only problem during the first night of the Republican National Convention.- Steve Benen,msnbc,Negative
A2XFO0X6RCS98M,273864989376427_1237083996387850,Melania Trump plagiarizing Michelle Obama wasnt the only problem during the first night of the Republican National Convention.- Steve Benen,msnbc,Negative
A124E03UMDZAA9,273864989376427_1237083996387850,Melania Trump plagiarizing Michelle Obama wasnt the only problem during the first night of the Republican National Convention.- Steve Benen,msnbc,Negative
A1HSHK6YKJUSL1,13652355666_10154026643060667,Canada's immigration website crashes as Donald Trump gains momentum in the 2016 election. Coincidence?,usatoday,Negative
A124E03UMDZAA9,13652355666_10154026643060667,Canada's immigration website crashes as Donald Trump gains momentum in the 2016 election. Coincidence?,usatoday,Neutral
A2XFO0X6RCS98M,13652355666_10154026643060667,Canada's immigration website crashes as Donald Trump gains momentum in the 2016 election. Coincidence?,usatoday,Negative
A2XFO0X6RCS98M,131459315949_10152912366555950,Hillary Clinton snubs Obama on trade deal -,cbs,Negative
A1GXPNXDLMT0QB,131459315949_10152912366555950,Hillary Clinton snubs Obama on trade deal -,cbs,Neutral
A9KPCMO1J1LQF,131459315949_10152912366555950,Hillary Clinton snubs Obama on trade deal -,cbs,Negative
A12EQIULBHM4HJ,273864989376427_1219636074799309,45% of Bernie Sanders' supporters now have a positive view of Hillary Clinton.,msnbc,Positive
A2EDI66B0KTBEH,273864989376427_1219636074799309,45% of Bernie Sanders' supporters now have a positive view of Hillary Clinton.,msnbc,Positive
A2XFO0X6RCS98M,273864989376427_1219636074799309,45% of Bernie Sanders' supporters now have a positive view of Hillary Clinton.,msnbc,Positive
A2XFO0X6RCS98M,13652355666_10153913599810667,"Donald J. Trump is trying to brush this off, but can Billy Bush?",usatoday,Neutral
A347XXV5JH19PB,13652355666_10153913599810667,"Donald J. Trump is trying to brush this off, but can Billy Bush?",usatoday,Negative
A1CUTEZJIWM0UU,13652355666_10153913599810667,"Donald J. Trump is trying to brush this off, but can Billy Bush?",usatoday,Neutral
A8FUMDQFBKMXR,131459315949_10153754489590950,"Conservative Christians say that they have been pushed to the sidelines of American life, and this election year is no exception.",cbs,Neutral
ARXX9HEOSKZ3R,131459315949_10153754489590950,"Conservative Christians say that they have been pushed to the sidelines of American life, and this election year is no exception.",cbs,Negative
ARVXIBUCA8WDZ,131459315949_10153754489590950,"Conservative Christians say that they have been pushed to the sidelines of American life, and this election year is no exception.",cbs,Neutral
ADLYO655RWJUI,273864989376427_1210033642426219,"Savage blasted Trump for beating up on a ""vulnerable minority group.""",msnbc,Neutral
A1HSHK6YKJUSL1,273864989376427_1210033642426219,"Savage blasted Trump for beating up on a ""vulnerable minority group.""",msnbc,Negative
AJ6W4JZRVBQWT,273864989376427_1210033642426219,"Savage blasted Trump for beating up on a ""vulnerable minority group.""",msnbc,Neutral
A2XFO0X6RCS98M,13652355666_10153187905895667,"Donald J. Trump is still No. 1, but is Ted Cruz the candidate for social conservatives?",usatoday,Neutral
A8FUMDQFBKMXR,13652355666_10153187905895667,"Donald J. Trump is still No. 1, but is Ted Cruz the candidate for social conservatives?",usatoday,Neutral
A36L5AJ4CF3WCK,13652355666_10153187905895667,"Donald J. Trump is still No. 1, but is Ted Cruz the candidate for social conservatives?",usatoday,Neutral
A2XFO0X6RCS98M,131459315949_10153411121325950,Tonight Hillary Clinton addressed concerns about the impact of her email controversy on her presidential campaign.,cbs,Positive
A3ASF4ZVP6BUGO,131459315949_10153411121325950,Tonight Hillary Clinton addressed concerns about the impact of her email controversy on her presidential campaign.,cbs,Negative
A177EXELDLWTWV,131459315949_10153411121325950,Tonight Hillary Clinton addressed concerns about the impact of her email controversy on her presidential campaign.,cbs,Neutral
A347XXV5JH19PB,273864989376427_724694381028923,"Donald J. Trump said he didn't know this mob figure. Today, Yahoo News released video of them together.More from All In with Chris Hayes: ",msnbc,Negative
A2BSF1ESD5L16C,273864989376427_724694381028923,"Donald J. Trump said he didn't know this mob figure. Today, Yahoo News released video of them together.More from All In with Chris Hayes: ",msnbc,Negative
A34M93NJC830DP,273864989376427_724694381028923,"Donald J. Trump said he didn't know this mob figure. Today, Yahoo News released video of them together.More from All In with Chris Hayes: ",msnbc,Negative
A3CPL5WWI6KWLF,13652355666_10153108479210667,"The last time Donald J. Trump hosted Saturday Night Live was April 2004 when ""The Apprentice"" was blowing up and everyone was firing each other in daily conversation.",usatoday,Positive
A2BSF1ESD5L16C,13652355666_10153108479210667,"The last time Donald J. Trump hosted Saturday Night Live was April 2004 when ""The Apprentice"" was blowing up and everyone was firing each other in daily conversation.",usatoday,Positive
A2XFO0X6RCS98M,13652355666_10153108479210667,"The last time Donald J. Trump hosted Saturday Night Live was April 2004 when ""The Apprentice"" was blowing up and everyone was firing each other in daily conversation.",usatoday,Negative
A1AKLKWWMV0BUQ,5550296508_10154175485186509,I dont get it: Donald J. Trump is confused about his recent slide in the polls...,cnn,Neutral
A3I9UOCM5EXMR2,5550296508_10154175485186509,I dont get it: Donald J. Trump is confused about his recent slide in the polls...,cnn,Negative
A3QZMGTVA4VO44,5550296508_10154175485186509,I dont get it: Donald J. Trump is confused about his recent slide in the polls...,cnn,Negative
A1HSHK6YKJUSL1,273864989376427_1158881410874776,More than a dozen groups have organized to raise money for Hillary Clinton's campaign.,msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_1158881410874776,More than a dozen groups have organized to raise money for Hillary Clinton's campaign.,msnbc,Neutral
A12EQIULBHM4HJ,273864989376427_1158881410874776,More than a dozen groups have organized to raise money for Hillary Clinton's campaign.,msnbc,Positive
A1GXPNXDLMT0QB,273864989376427_1265392816890301,"Throughout the Republican primary, Donald J. Trump supported the forcible removal of the some 11 million undocumented immigrants estimated to live in the United States.",msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_1265392816890301,"Throughout the Republican primary, Donald J. Trump supported the forcible removal of the some 11 million undocumented immigrants estimated to live in the United States.",msnbc,Negative
A2BSF1ESD5L16C,273864989376427_1265392816890301,"Throughout the Republican primary, Donald J. Trump supported the forcible removal of the some 11 million undocumented immigrants estimated to live in the United States.",msnbc,Neutral
AURYD2FH3FUOQ,13652355666_10153803401140667,Here's Trump's 10-step immigration plan in a nutshell.,usatoday,Neutral
A2XFO0X6RCS98M,13652355666_10153803401140667,Here's Trump's 10-step immigration plan in a nutshell.,usatoday,Neutral
A177EXELDLWTWV,13652355666_10153803401140667,Here's Trump's 10-step immigration plan in a nutshell.,usatoday,Neutral
A177EXELDLWTWV,131459315949_10153346882755950,"""Heads are spinning!""WATCH: Sarah Palin appears at Iowa rally to endorse Donald J. Trump, ready to ""make America great again"" ",cbs,Positive
A1T79J0XQXDDGC,131459315949_10153346882755950,"""Heads are spinning!""WATCH: Sarah Palin appears at Iowa rally to endorse Donald J. Trump, ready to ""make America great again"" ",cbs,Neutral
AJV5RQKUU6PRQ,131459315949_10153346882755950,"""Heads are spinning!""WATCH: Sarah Palin appears at Iowa rally to endorse Donald J. Trump, ready to ""make America great again"" ",cbs,Negative
A1T79J0XQXDDGC,273864989376427_1210241322405451,Trump is still facing a stiff backlash from his racially tinged comments about Judge Curiel.,msnbc,Neutral
