statis_id,content,source
13652355666_10153783092615667,Republicans could face greater upheaval if Donald Trump wins in November than if he loses.,usatoday
13652355666_1724971451160709,Hillary Clinton described what kind of Supreme Court she would like to see if she is elected president. ,usatoday
13652355666_10153846997160667,Donald Trump has this one wish about his weight. ,usatoday
13652355666_10153585700530667,"Hillary Clinton wins the South Dakota Democratic primary, her third win Tuesday night: usat.ly/1X9jGke",usatoday
13652355666_10153985134535667,BREAKING: The FBI will review additional emails from Hillary Clinton's private email server.,usatoday
13652355666_10153844454430667,President Obama's lower court appointments could help swing the presidential election to his chosen successor.,usatoday
13652355666_10154030994500667,"When Barack Obama won Ohio in 2008 and 2012, his support wasnt an embrace of his progressive policies and ideals. It was the promise of change. A promise he broke, according to Trumps voters.",usatoday
13652355666_10153981680050667,"Eight years after a hard-fought primary battle, Michelle Obama may be Hillary Clinton's most effective surrogate.",usatoday
13652355666_1739898656334655,Hillary Clinton supporters were NOT happy with third-party voters on social media.,usatoday
13652355666_10153690408580667,Hillary Clinton might rescue Republicans from the inevitable disaster of a Trump presidency. via USA TODAY Opinion.,usatoday
13652355666_10153987891575667,Sen. Bernie Sanders is laying the groundwork for his post-election activism.,usatoday
13652355666_10152975490600667,"""Trump may be peaking early. Or it may be the beginning of something unstoppable,"" says the host of the first Republican debate, on Thursday night.",usatoday
13652355666_10154027073720667,"During the primaries, one of the most common attacks on Bernie Sanders was that he wasn't anywhere near as ""electable"" in the general election as Hillary Clinton.",usatoday
13652355666_10153574967355667,"""Trumpy"" is her biggest seller.",usatoday
13652355666_10153653526225667,Bernie Sanders could give Hillary Clinton that long awaited endorsement Tuesday.,usatoday
13652355666_10153920173020667,"Trump has blasted Clinton since she made the ""deplorables""  comment at a September fundraiser and didn't hold back Sunday night at the debate.",usatoday
13652355666_10153260556620667,"Police removed Rose Hamid, who was wearing a hijab, after she stood up in silent protest at a Donald J. Trump rally in response to his comments on Syrian refugees.",usatoday
13652355666_10153620528550667,"""Hillary Clinton may be the most corrupt person ever to seek the presidency,"" Donald J. Trump said.",usatoday
13652355666_10153584498190667,"""I have just one word for Donald Trump: Basta! Enough!"" ",usatoday
13652355666_10153981193040667,Donald J. Trump is no longer committed to suing the women who have accused him of sexual misconduct.,usatoday
13652355666_10153613555685667,"Trump says ""it would be nice"" if the Republican Party gets behind his candidacy, but that he'll win either way.",usatoday
13652355666_10153922104885667,"Mike Pence offered a full-throated endorsement of Donald J. Trump, saying ""it takes a big man to know when hes wrong and to admit it.""",usatoday
13652355666_10153831940125667,The remarks didn't sit well with Donald J. Trump.,usatoday
13652355666_10153109194405667,Donald J. Trump had a lot to say about Tuesday's #DemDebate.,usatoday
13652355666_10153466063975667,"Do me a favor, Clinton told New York City Mayor Bill de Blasio. Will you just fix these MetroCard slots? It took me like five swipes.",usatoday
13652355666_10153985983565667,"""The American people deserve to get the full and complete facts immediately,"" Clinton said in her first comments about the newly discovered emails. She added that she is ""confident"" the FBI won't change its mind about bringing charges against her.",usatoday
13652355666_10153781627400667,"Donald J. Trump called Hillary Clinton a candidate ""who sees people of color only as votes, not as people.""",usatoday
13652355666_10153544883210667,"The bill now goes to Gov. Mary Fallin, whose name has been floated as a possible Donald Trump VP.",usatoday
13652355666_10153967236665667,With a smile on her face  and some help from a poll worker  the far-off fantasy of electing a woman for president came closer to reality as she voted for Democratic nominee Hillary Clinton.,usatoday
13652355666_10152991654495667,Donald J. Trump continues to lead the Republican field in Iowa -- but that debate cost him some support.,usatoday
13652355666_1742117792779408,"Donald Trump told 'The Wall Street Journal' that he may retain certain parts of the Affordable Care Act, a shift in tone since he promised to repeal it during his campaign. Read more: ",usatoday
13652355666_1740277859630068,"Nothing has made me prouder than to be your champion, says Hillary Clinton during her concession speech. Watch her entire speech here. ",usatoday
13652355666_10153033465715667,"The latest release includes ""around 150"" emails that have been classified since Clinton originally received or sent them. The sensitive information in those messages will be redacted.",usatoday
13652355666_10154049952225667,"In all, Trump turned 209 of the 676 counties that had twice supported Obama.",usatoday
13652355666_10153933280450667,"Jessica Leeds, 74, of Manhattan, was one of two women quoted in a story by the 'The New York Times' saying Trump assaulted them.",usatoday
13652355666_10153959863300667,"Online, some Trump supporters discuss monitoring polls for people who dont speak American.",usatoday
13652355666_10153948842760667,"The billboard translated reads: ""Donald Trump, he can't read this, but he is afraid of it.""",usatoday
13652355666_10153932123850667,"Just before Clinton and Trump squared off in what would become one of the nastiest debates in history, Clinton posted a photo of herself in a white coat with the caption saying Lets go. #Debate. The post has 276,000 likes.",usatoday
13652355666_10153924828260667,One adviser described Clinton as obsessed with Jeb Bush.,usatoday
13652355666_10154026471955667,"Former KKK grand wizard David Duke didn't win his senate race in Louisiana, but he's still sending excited tweets about the election.",usatoday
13652355666_10154007889465667,"The school secretary wore an orange jumpsuit and a ""Department of Justice"" name tag that read ""Hillary R. Clinton.""",usatoday
13652355666_10153913698460667,"My dream is a hemispheric common market, with open trade and open borders,"" a quote attributed to Clinton says. USA TODAY could not independently verify the authenticity of the documents.",usatoday
13652355666_10152945270615667,Donald Trump has refused to back down or apologize for mocking Sen. John McCain and questioning whether McCain was a war hero.,usatoday
13652355666_10153573184775667,"USA TODAY Network reporters talk about Donald Trump's 3,500 lawsuits.",usatoday
13652355666_10154029859610667,The shock extended from true believers to diehard Never Trumpers.,usatoday
13652355666_10153463112205667,You'd painstakingly pick out selections from your record collection.,usatoday
13652355666_10153956424765667,Trump might reject the result.,usatoday
13652355666_1701385030186018,"An entrepreneur created the game Trumped Up Cards: The World's Biggest Deck, based on the popular game Cards Against Humanity. Here's a sneak peek at the game. ",usatoday
13652355666_10153558739545667,Donald J. Trump vs. Bernie Sanders?,usatoday
13652355666_1661096324214889,"Bernie Sanders makes it ""as clear as possible"" that he's endorsing Hillary Clinton for president. usat.ly/29Li9Ad",usatoday
13652355666_10153394445270667,"A Donald Trump supporter tried to interrupt John Kasich's victory speech in Ohio  but instead of getting mad, Kasich just cracked a joke.",usatoday
13652355666_10153600176040667,"In 2006, when a judge ordered Donald Trump's casino operation to hand over several years' worth of emails, the answer surprised him: The Trump Organization routinely erased emails and had no records from 1996 to 2001.",usatoday
13652355666_10153239148535667,Ted Cruz remains Donald J. Trump's closest challenger as the year ends.,usatoday
13652355666_10153536980740667,"The Public Safety Officers Medal of Valor was established by President Clinton by executive order in 2000, and then officially recognized by Congress in 2001.",usatoday
13652355666_10152994080650667,"Like it or not, Donald J. Trump is leading in Iowa.",usatoday
13652355666_10153737744040667,"The suit contends that the deaths of Sean Smith and Tyrone Woods were caused by Hillary Clinton's ""reckless"" actions.",usatoday
13652355666_10153084629955667,"Its cheaper than wallpaper, Trump deadpanned when asked about the magazine covers featuring himself all over his office walls.",usatoday
13652355666_10152877945355667,"Donald Featherstone, the creator of garden-ready pink flamingos, died on Monday. He was 79.",usatoday
13652355666_10153686251055667,"""Like seeing the bride before she gets to the altar."" Listen to the full Cup of Politics podcast on day 3 in Cleveland: a twist in the plagiarism scandal and the risk Donald Trump takes of diluting his appearance this Thursday at the Republican National Convention.More info: ",usatoday
13652355666_10153701479325667,"There's the Hillary Clinton described last week at the GOP convention, Bill Clinton says, and then there's ""the real one."" usat.ly/2avCnha",usatoday
13652355666_10153090563235667,"Clinton is backed by 41% of likely Democratic primary voters, a double-digit drop since our poll two months ago, and Sanders is supported by 23%, a jump. Biden is the choice of 20% even though he hasn't announced whether he will jump in the race.",usatoday
13652355666_1666566220334566,"The National Rifle Association's top lobbyist, Chris Cox, tells USA TODAY's Susan Page why Hillary Clinton is the wrong candidate for lawful gun owners. usat.ly/2abEQOc",usatoday
13652355666_10153970013055667,"Trump: ""I think were doing better with women than with men, frankly.",usatoday
13652355666_10153944011355667,"Hillary and The Donald are hitting the slopes together this winter, thanks to Vermont ski company Renoun skis.",usatoday
13652355666_10153241210075667,"Jeb Bush should ""just go home,"" says Donald J. Trump.",usatoday
13652355666_1720539961603858,President Obama to Republicans: Trump's on you. ,usatoday
13652355666_10153958167445667,"BREAKING: While speaking to supporters in Ohio, Donald J. Trump said he will ""totally accept the results of this great and historic presidential election  if I win.""",usatoday
13652355666_10154005459695667,Wall Street is really starting to sweat the presidential election.,usatoday
13652355666_10152871995475667,"Walter Scheib, a former executive chef to Bill Clinton and George W. Bush, had been missing for more than a week.",usatoday
13652355666_10154030343705667,"""If Hillary can get up this morning, put on her pantsuit and face the nation, we can too,"" wrote one member of the Pantsuit Nation, a group for Clinton supporters whose name is a nod to her customary outfit on the campaign trail. ""The work never stops, my friends. Fight on.""",usatoday
13652355666_10152956233145667,"Hillary Clinton's attorney is trying to bar them from questioning her about her email records, according to House Republicans.",usatoday
13652355666_10153075064565667,"""Price gouging like this in the specialty drug market is outrageous. Tomorrow I'll lay out a plan to take it on, Clinton said.",usatoday
13652355666_10152967674305667,"How well do you remember what happened in the 2008 presidential election? Let's find out: (Photo by Chip Somodevilla, Getty Images)",usatoday
13652355666_10153879771585667,"For weeks, Clinton critics were talking about #SickHillary. Now it's about #TrumpSniffles.",usatoday
13652355666_10153919665780667,Here's what you need to know as Clinton and Trump square off at Washington University in St. Louis.,usatoday
13652355666_10152950628470667,"Trump claims a net worth of $10 billion, which would make him the richest person to seek the U.S. presidency. Unraveling his balance sheet, however, is not easy.",usatoday
13652355666_10153924487895667,Bill Clinton's history with women hurts Hillary Clinton's rep. Via USA TODAY Opinion,usatoday
13652355666_1700783666912821,"The latest conspiracy theory: Hillary Clinton has a body double (based on how she appeared here, after leaving a 9/11 event early). ",usatoday
13652355666_10153922116520667,Donald Trump called it locker room talk. Its not.,usatoday
13652355666_1671700549821133,"Khizr Khan warned against Donald Trump's anti-Muslim rhetoric at the Democratic National Convention, questioning if the Republican presidential nominee has ever even read the Constitution of the United States.",usatoday
13652355666_10153523153240667,Here are the types of people Trump traditionally likes to hire.,usatoday
13652355666_10153913669205667,"If the politics of sharing a stage with Donald J. Trump werent complicated enough, it became untenable Friday night.",usatoday
13652355666_10153112394585667,Hillary Clinton picked up the endorsement of Secretary of Housing and Urban Development Julian Castro. Could he be her running mate?,usatoday
13652355666_10153307079015667,Election feeling a little chaotic? Soothe yourself with our 2016 political coloring book: ,usatoday
8304333127_10154755681408128,Whether enthusiasm levels make a difference in the election is one of the key tests of the unpredictable 2016 presidential race.,wsj
8304333127_10154033369083128,"""The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!"" -- Donald J. Trump on the passing of Justice Scalia",wsj
8304333127_10154882043723128,Hillary Clinton has turned to such allies as President Obama and hip-hop artist Jay Z to nudge African-Americans to the polls in Ohio and other presidential battlegrounds.,wsj
8304333127_10154908282273128,"Crude-oil prices dropped to a more than three-month low in mid-morning Asia trade on Wednesday as Donald J. Trump showed strength in early results in the U.S. presidential race, sparking jitters across global equities and commodities.",wsj
8304333127_10154278033638128,"The 10-Point: Gerard Baker on today's top news, including Donald J. Trump's remarkable path to the Republican nomination, big premium increases for healthcare on the horizon and more.",wsj
8304333127_10154932398358128,"Asked whether he thought his rhetoric had gone too far in the campaign, Donald J. Trump responded: No. I won.",wsj
8304333127_10153571531508128,"Despite the rise of Donald Trump and big Supreme Court rulings on gay marriage and Obamacare, Republicans can get out of their funk if they unite around whats best in the conservative tradition, argues Peter Berkowitz, senior fellow at the Hoover Institution at Stanford University.",wsj
8304333127_10154373521263128,"The 10-Point: Gerard Baker on today's top news, including Hillary Clinton's economic pivot against Donald J. Trump, the looming Zika virus epidemic in Puerto Rico and more.",wsj
8304333127_10153570678333128,An internal government review of former Secretary of State Hillary Clintons email archive has revealed that hundreds of those messages contain potentially classified information.,wsj
8304333127_10154202129163128,"Delegates could play a decisive role in deciding their party's general election candidate this year, so who are they and how are they selected? WSJ's Shelby Holliday looks at what it takes to become a delegate.",wsj
8304333127_10154711109378128,"Theres a tradition in Russia of interfering with elections, their own and others.",wsj
8304333127_10154481806593128,Donald J. Trump tells GOP officials that he's picking Indiana Gov. Mike Pence as his vice presidential running mate. WSJ's Shelby Holliday takes a closer look at the life and political career of Gov. Pence.,wsj
8304333127_10154851560153128,"To avoid accusations of bias, Facebook says users will randomly shown candidates, with some seeing Republican nominee Donald J. Trump first and others seeing Democrat Hillary Clinton.",wsj
8304333127_10154205761408128,"As the race for delegates tightens, Donald J. Trump adds some political expertise to his antiestablishment campaign.",wsj
8304333127_10154293426078128,"The election of Rody Duterte, a local politician with no foreign-policy experience as the Philippines next president, drew a cautious international response, as questions grew over an agenda he only broadly sketched out in the campaign.",wsj
8304333127_10153998628338128,The State Department will conduct an investigation to determine whether the emails were classified at the time they were sent or received on Clintons personal email server.,wsj
8304333127_10154551581943128,"Booksellers have high hopes for Fox News star Megyn Kellys coming memoir, Settle for More, which promises the behind-the-scenes scoop on her public feud with Republican presidential candidate Donald J. Trump.",wsj
8304333127_10154900560168128,"Lunch Break with Tanya Rivero:  Fox News, CNN and MSNBC wish the presidential campaign between Donald J. Trump and Hillary Clinton would go on well after Tuesday. Bonuses to being holiday cheer to millions of employees.  Is it healthy for parents to engage in arguments with their teens? Dresses to fit women of any size.",wsj
8304333127_10154429370758128,"The decision also threatened to spill into the some hotly contested Senate races, where a fight over filling the Supreme Court seat once held by the late Justice Antonin Scalia already has provided election-year fodder.",wsj
8304333127_10154741548153128,Lunch Break with Shelby Holliday: Donald J. Trump is still attacking the former Miss Universe. Can the U.S. Ryder Cup team snap the European winning streak? Dan Neil reviews the new Subaru Outback.,wsj
8304333127_10154443246083128,"With about 50% of the ballots tallied, the result of Australias national election was still unclear.",wsj
8304333127_10154087780168128,Donald J. Trump's biggest test yet comes on March 15. That's when the GOP establishment will try to halt his path to the nomination in winner-take-all contests in Ohio and Florida.,wsj
8304333127_10153824818868128,"How stupid are the people of the country to believe this crap.  Donald J. Trump, at a speech in Iowa, about Dr. Ben Carson",wsj
8304333127_10153700996598128,"I hope they attack me, because everybody who attacks me is doomed.  Donald J. Trump",wsj
8304333127_10154846627703128,"Hillary Clinton says she won't add a penny to the debt. It's an oversimplification that's technically accurate, but her nuance-free pledge is politically risky.",wsj
8304333127_10154803511133128,"A senior State Department official in 2015 pressed the FBI to not mark as classified a Hillary Clinton email about the attacks in Benghazi, Libya, new documents show, suggesting a concerted effort by diplomats to reduce the number of messages judged to contain national-security secrets.",wsj
8304333127_10154544800128128,"""There is no redemption in saying you went along with it, but only halfway; that with Mr. Trump you maintained technical virginity. To lie down with him is to wake up with him,"" writes Bret Stephens in WSJ Opinion.",wsj
8304333127_10154542595398128,"Billionaire investor Warren Buffett introduced Hillary Clinton at a rally in Omaha, Neb. Monday, and compared Donald Trump's recent dispute with a fallen Muslim soldier's family to the McCarthy hearings of the 1950s.",wsj
8304333127_10154649826073128,"Bill and Hillary Clinton's personal foundation gave $2.6 million to charities in 2015, with the largest gift of $1.5 million going to their own global nonprofit group.",wsj
8304333127_10154736176128128,"Once on the defensive in national politics, the gambling industry is now playing a highly public role in U.S. elections.",wsj
8304333127_10154816087258128,Senate Republicans fighting to keep control of the chamber in the face of Donald J. Trumps dip in the presidential polls are facing a new hurdle: an influx of last-minute cash for their Democratic opponents.,wsj
8304333127_10154126538718128,"With Tribute Trump marching toward Capitol City, Colbert said, trying to resist the crack in his voice, Id just like to say.Everythings going to be fine.",wsj
8304333127_10154457187693128,"The 10-Point: Gerard Baker on today's top news, including looming convention challenges for Hillary Clinton and Donald J. Trump, self-driving technology under increased scrutiny and more.",wsj
8304333127_10154829687513128,"The political organization of Virginia Gov. Terry McAuliffe, a Democrat with longstanding ties to Bill and Hillary Clinton, gave nearly $500,000 to the election campaign of the wife of an official at the FBI who later helped oversee the investigation into Mrs. Clintons email use.",wsj
8304333127_10154073860388128,"Donald J. Trump celebrates his #SuperTuesday wins: ""I am a unifier""",wsj
8304333127_10154290555243128,"Polling shows most suburban women with an unfavorable view of Hillary Clinton, although many more dislike Donald J. Trump.",wsj
8304333127_10154895449578128,The latest Wall Street Journal/NBC poll finds 44% of likely voters support Hillary Clinton compared with 40% support for Donald Trump.,wsj
8304333127_10154004731588128,"Should the Sanders and Clinton campaigns try to win over OMalley supporters, or is it smarter for them to send votes to OMalley in order to make his candidacy viableand to strip anyone else from the ability to poach the OMalley contingent?",wsj
8304333127_10154902702613128,"Hundreds of people have been arrested or cited at campaign events and party conventions this year, underscoring a divisive election cycle with two unpopular main-party nominees.",wsj
8304333127_10154778335778128,"Hillary Clinton and Donald Trump would take the tax code in opposite directions, with the split being especially sharp on their treatment of the top 1% of U.S. households, according to an analysis released Tuesday.",wsj
8304333127_10154506614133128,Donald J. Trump ended his partys convention the way he started his campaign last summer: attacking the political establishment and making bold promises to fix Americas ills.,wsj
8304333127_10153566042733128,"Update: The Q&A has ended. Thank you for participating. Is Donald J. Trump for real? And what about the chances for Jeb Bush, Scott Walker or Marco Rubio? There are 16 major Republican candidates and WSJ's Reid Epstein is following them all. Post your questions about the race here, and Reid will answer them at noon ET.",wsj
8304333127_10154371934123128,"With the Democratic primary behind her, Hillary Clinton said she now plans to put Donald J. Trumps economic record and agenda at the center of her campaign, calling his ideas deeply misguided and dangerously incoherent.",wsj
8304333127_10154026691398128,"New Hampshire was a crucial win for Donald Trump after a disappointing second-place finish in Iowa, but it was a do-or-die moment for his relatively anonymous campaign manager Corey Lewandowski.",wsj
8304333127_10154162211888128,Donald Trump is losing many of the populous suburbs where the battle for the White House is often won and lost.,wsj
8304333127_10153476888968128,"The 2016 presidential race brings with it a swarm of logos that candidates like Hillary Clinton, Jeb Bush, Marco Rubio and Rand Paul hope will help them stand out. How well are they working? Here's an (unscientific) assessment. ",wsj
8304333127_10153596075208128,"Sept. 11, the Iraq invasion and Obama's election: How Jon Stewart addressed the biggest news stories of the past 15 years.",wsj
8304333127_10154898620273128,"Do presidential elections, investors want to know, offer any investment angle?",wsj
8304333127_10154213198038128,"In terms of debt management, Ohio Gov. John Kasich and Hillary Clinton are the most responsible, Gerald F. Seib writes.",wsj
8304333127_10154921441063128,"In today's 10-Point, take a look at Trump's transition team, holiday spending forecasts, and the  difference between a ""modern"" home and a ""contemporary"" one (hint: it's not just style, but price tag).",wsj
8304333127_10154219914428128,"Bernie Sanders is taking some of the boldest and potentially riskiest steps of his campaign ahead of the crucial New York primary, hoping to raise his profile and undercut Hillary Clintons support among voters who are a key part of the Democratic electorate.",wsj
8304333127_10153778905078128,"Hillary Clinton has widened her lead in the Democratic primary race after a strong performance in the partys first televised debate, a new Wall Street Journal/NBC News poll finds.",wsj
8304333127_10154291878188128,"Hillary Clinton trails Donald J. Trump in the perennial battleground state of Ohio and clings to one-point leads in Florida and Pennsylvania, according to a new poll.",wsj
8304333127_10153871044163128,"Republican front-runner Donald Trump said Sunday that he wouldn't rule out ethnic profiling to reduce the prospects of a future terror attack. The two parties, meanwhile, remain split over whether to block people on the no-fly list from owning firearms.",wsj
8304333127_10154705749053128,"A record haul of 1,900 presidential candidate filings has U.S. election officials writing follow-up letters to God, Captain Crunch, Francis Underwood and Darth Vader.",wsj
8304333127_10154591211263128,Donald Trump and other Republicans cast a decision by a major insurer to sharply cut back participation in Affordable Care Act exchanges as evidence that the new system is collapsing and should be replaced.,wsj
8304333127_10154900219368128,"Today's top news: Gerard Baker on the latest Clinton email twist, VW emissions and more stories. Sign up here: ",wsj
8304333127_10154506164038128,"Lobbyists raised at least $17 million for Republican nominee Mitt Romney in 2012.So far in the 2016 race through June, registered lobbyists havent raised a cent for Donald J. Trump.",wsj
8304333127_10154329525313128,"Americans are growing increasingly curious about their third-party options, search data and recent polls show, as both Hillary Clinton and Donald J. Trump look likely to reach the general election as the most unpopular presidential nominees in modern history.",wsj
8304333127_10154506494613128,Donald J. Trump's bench is back in the public lobby at Trump Tower.,wsj
8304333127_10154250281753128,"The success could help Ted Cruz at the national GOP convention in Cleveland in July if Donald J. Trump fails to secure 1,237 bound delegates in coming months to lock down the GOP nomination on the first ballot.",wsj
8304333127_10154278547773128,Presumptive Republican nominee Donald J. Trump indicated Thursday he would be willing to debate likely general-election opponent Hillary Clinton more than three times this fall.,wsj
8304333127_10154334969828128,"The 10-Point: Gerard Baker on today's top news, including a chastising report on Hillary Clinton's emails, Walgreens's Theranos problem and more.",wsj
8304333127_10154042299778128,"Support for Donald Trump among Republicans has declined in the past month, leaving him slightly behind Sen. Ted Cruz in the race for GOP presidential nominee, according to a new Wall Street Journal/NBC News poll.The poll also shows that if the primary came down to a head-to-head choice, both Mr. Cruz and Sen. Marco Rubio could beat Mr. Trump by double-digit margins.",wsj
8304333127_10153817126443128,Here's how Indian markets reacted to the news that Prime Minister Narendra Modi's party suffered a major defeat in a state election in Bihar over the weekend.,wsj
8304333127_10154126964043128,"To many in Latin America, Donald J. Trump looks like a familiar figure: the caudillo",wsj
8304333127_10154632472423128,"After more than a year on the campaign trail, Republican presidential nominee Donald Trump is preparing to make his pitch directly to black audiences, his campaign chief said.",wsj
8304333127_10154772470603128,Top Democrats on Sunday questioned the authenticity of leaked messages purporting to show Hillary Clinton speaking favorably about trade and banks.,wsj
8304333127_10154567331788128,What questions do you have about the 2016 election? Our politics reporters are answering your questions now.,wsj
8304333127_10154285469468128,The strong election victory secured by Prime Minister Najib Razaks coalition in Malaysias largest state has earned him breathing space from scandal at a government-backed investment fund.,wsj
8304333127_10154172455428128,"Donald J. Trump's three eldest children, Ivanka, Eric and Donald Trump Jr., are all executives in the family business. The sons sat down for an interview with The Wall Street Journal to talk about working for the Trump brand in real estate and on the campaign trail.",wsj
8304333127_10154814542718128,"Some governments in the Middle East find solace in Donald J. Trumps reluctance to criticize human-rights abroad, writes Yaroslav Trofimov.",wsj
8304333127_10153615386893128,"Hillary Clinton's ambitious education plan takes a page from the left wing of her party, but it also champions an idea gaining traction on the right: holding schools liable when a students education doesnt pay off.",wsj
8304333127_10154311580143128,The financial world finds it hard to swallow that Donald J. Trump is a serious candidate for president.,wsj
8304333127_10154050044958128,Hillary Clinton 's win re-establishes herself as the front-runner for her party's presidential nomination.,wsj
8304333127_10154907339183128,European investors are preparing for a long night as U.S. election results come in.,wsj
8304333127_10154749300548128,"The stakes for Mike Pence's performance in the vice-presidential debate have risen after Donald J. Trumps uneven debate performance last week, and after the publication of some of Mr. Trumps tax records.",wsj
8304333127_10154111471618128,"The Seinfeld and Curb Your Enthusiasm creator reprised his role as presidential candidate Bernie Sanders, while a fake political ad from Hillary Clinton (Kate McKinnon) featured a pitch to millennials.",wsj
8304333127_10153776627723128,Everything you need to know about Myanmar as a landmark election approaches.,wsj
8304333127_10154354005763128,"House Speaker Paul Ryan endorsed Donald J. Trump for president, ending the highest-ranking Republican elected officials public hesitation over the GOPs presumptive presidential nominee.",wsj
8304333127_10154867022173128,"The Justice Department said in a letter to lawmakers Monday it would work with the FBI on the Clinton email investigation, though the letter appeared unlikely to tamp down the emotions surrounding the issue.",wsj
8304333127_10154230334788128,"""He talks before he thinks, so he doesn't have time to think up something and lie to you."" Meet America's 'Trumpiest' county, where Donald Trump won 69.7% of the primary vote.",wsj
8304333127_10153783345728128,"Republicans asserted that there were 600 requests for additional security at the Benghazi compound, including an appeal from ambassador Chris Stevens. Mrs. Clinton said those messages didnt rise to her level.",wsj
8304333127_10154533710263128,"For Presiden Joko Widodo, whos expected the seek reelection in 2019, the cabinet overhaul means less reliance on his own Indonesian Democratic Party of Strugglethe PDI-Pwhose patron Megawati Sukarnoputri has often tried to undercut his authority.",wsj
8304333127_10154509638913128,"U.S. Senator Tim Kaine has a foreign policy background, speaks Spanish, and has never lost an election.",wsj
8304333127_10154890440723128,What will happen on Tuesday? See the latest election projections here.,wsj
8304333127_10154276639963128,"Donald J. Trump wont self-fund his general-election campaign, and will instead create a world-class finance organization, the presumptive Republican nominee said in an interview.",wsj
8304333127_10153571066013128,Hillary Clinton hopes raising the capital gains tax rate for top earners will spur long term economic thinking.,wsj
8304333127_10154942714338128,Yuans decline has accelerated since Donald J. Trumps victory in the U.S. presidential election,wsj
8304333127_10154772904473128,"Donald J. Trump entered Sunday nights debate both lacerated and liberated, writes Gerald F. Seib.",wsj
8304333127_10154751443528128,"New York Attorney General Eric Schneiderman issued a notice to Republican presidential nominee Donald Trumps charity organization to cease and desist from soliciting contributions in New York, following a probe.",wsj
8304333127_10153625713413128,Sen. Dianne Feinstein says Hillary Clinton didnt write any of the classified emails found on her personal email server.,wsj
8304333127_10154222756023128,Donald J. Trumps campaign manager Corey Lewandowski will not be charged with battery for allegedly grabbing the arm of reporter Michelle Fields while she was trying to ask Mr. Trump a question at an event in Florida in March.,wsj
8304333127_10153782166988128,"Daniel Scioli, the front-runner in Sundays Argentine presidential election, is quietly indicating he would welcome foreign investors and settle a dispute with U.S. bondholders that has kept Argentina from tapping global credit markets.",wsj
8304333127_10154012795528128,"""A sponsor of terrorism around the world""Watch Bernie Sanders and Hillary Clinton debate foreign policy, including relations with Iran.",wsj
8304333127_10154194405238128,"Donald J. Trump claims he's winning ""Reagan Democrats."" But who's in this voting bloc and does it even exist anymore?",wsj
8304333127_10153869989958128,France is going to the polls in regional elections.,wsj
8304333127_10154944332373128,Donald Trump will enter the White House with more potential conflicts of interest and less transparency about his finances than any recent president.,wsj
8304333127_10154316905978128,"Hillary Clinton  said the Democratic presidential race is effectively over and ""there is no way"" she won't be the party's nominee.",wsj
8304333127_10154073162143128,Hillary Clinton is headed for a strong showing that could give her a commanding lead in the race for the nomination.,wsj
8304333127_10154393146838128,"Hillary Clintons campaign isnt considering primary rival Bernie Sanders as her running mate, but is actively looking at Sen. Elizabeth Warren, whose populist politics line up closely with Mr. Sanders, people familiar with the process said.",wsj
8304333127_10154197682878128,"Donald J. Trump said he would demand Mexico pay between $5 billion and $10 billion to build a wall along the U.S.-Mexico border, and if the payment wasnt made, he would block remittances from undocumented Mexicans living in the U.S.",wsj
8304333127_10154307644393128,Our analysis of Donald J. Trump's finances helps answer a question many wonder about: Just how much does the candidate earn?,wsj
8304333127_10154089866028128,"If the Republican presidential candidates continue to split votes and prevent Donald Trump from winning a majority of delegates, the GOP could possibly face a ""contested convention"" in July. Shelby Holliday explains what that scenario would entail in WSJ's Campaign Q&A.",wsj
8304333127_10154073767343128,"If Donald J. Trump does well on #SuperTuesday, it would show that his support is widening across economic and educational divides.",wsj
8304333127_10154817093523128,Republican nominee Donald J. Trump said he would accept the resultsIf I win,wsj
8304333127_10154803547973128,"Melania Trump said she believes her husband was egged on in making his lewd comments about women in a now-infamous 2005 tape, remarks she called inappropriate but classified as boy talk.",wsj
8304333127_10154817250873128,China's government trumpets its commitment to rule of law. Here's how it compares to the rest of the world.,wsj
8304333127_10154557507368128,"With the rise of Donald J. Trump and Bernie Sanders, the U.S. foreign-policy debate is now about whether to engage at all with the wider world. The combination of dissatisfaction with foreign policy and economic frustration that has given rise to a new isolationism.",wsj
8304333127_10154222777913128,"Bucking voting trends elsewhere, Donald J. Trump is attracting strong support among voters in Long Islanda suburban area that is home to both great wealth, poverty and an uneasy middle-class.",wsj
8304333127_10154255352103128,"Hillary Clinton won four states on Tuesday, with Bernie Sanders winning Rhode Island.",wsj
8304333127_10154446857913128,Hillary Clinton's allies dismissed the possibility of further legal fallout for the presumptive Democratic presidential nominee from an FBI probe into her use of a private email server to conduct official business.,wsj
8304333127_10154531571953128,"Lunch Break with Tanya Rivero: Hedge fund donate millions to Clinton but only $19,000 to Trump. The power of the self pep talk. How those $0.99 app purchases add up to billions. Who's back on Broadway? 'CATS'!",wsj
8304333127_10154222709783128,Back-to-back poll results suggest that Hillary Clinton is on the cusp of a pivotal victory that would help her regain momentum after a string of embarrassing defeats and that would deliver a blow to Bernie Sanders as the two Democrats gear up for the final stretch of voting.,wsj
8304333127_10154909572623128,"The market wanted the certainty and clarity of a Clinton winit may not agree with all of her policy proposals, but it was comfortable with gridlock.",wsj
